crop,soil_type,growth_stage,n_status,p_status,k_status,recommended_fertilizer,dosage_kg_per_acre,application_method,advisory_en,advisory_hi,advisory_bho,advisory_pa,advisory_mr,source_type,review_status
groundnut,loamy,flowering_fruiting,low,balanced,balanced,Urea + FYM,57,split_dose_root_zone,"For groundnut at flowering_fruiting, apply Urea + FYM (57 kg/acre) via split_dose_root_zone and re-check in 7 days.",groundnut के flowering_fruiting चरण में Urea + FYM (57 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,groundnut के flowering_fruiting दौर में Urea + FYM (57 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ Urea + FYM (57 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या flowering_fruiting टप्प्यात Urea + FYM (57 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,loamy,flowering_fruiting,balanced,low,balanced,DAP / SSP blend,51,basal_application,"For groundnut at flowering_fruiting, apply DAP / SSP blend (51 kg/acre) via basal_application and re-check in 7 days.",groundnut के flowering_fruiting चरण में DAP / SSP blend (51 kg/acre) basal_application से दें और 7 दिन बाद जांच करें।,groundnut के flowering_fruiting दौर में DAP / SSP blend (51 kg/acre) basal_application से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ DAP / SSP blend (51 kg/acre) basal_application ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या flowering_fruiting टप्प्यात DAP / SSP blend (51 kg/acre) basal_application ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,loamy,flowering_fruiting,balanced,balanced,low,MOP (Muriate of Potash),40,side_dressing,"For groundnut at flowering_fruiting, apply MOP (Muriate of Potash) (40 kg/acre) via side_dressing and re-check in 7 days.",groundnut के flowering_fruiting चरण में MOP (Muriate of Potash) (40 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,groundnut के flowering_fruiting दौर में MOP (Muriate of Potash) (40 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (40 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या flowering_fruiting टप्प्यात MOP (Muriate of Potash) (40 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,loamy,flowering_fruiting,balanced,balanced,balanced,NPK 19:19:19 balanced feed,39,foliar_plus_basal,"For groundnut at flowering_fruiting, apply NPK 19:19:19 balanced feed (39 kg/acre) via foliar_plus_basal and re-check in 7 days.",groundnut के flowering_fruiting चरण में NPK 19:19:19 balanced feed (39 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,groundnut के flowering_fruiting दौर में NPK 19:19:19 balanced feed (39 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (39 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या flowering_fruiting टप्प्यात NPK 19:19:19 balanced feed (39 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,loamy,flowering_fruiting,high,balanced,balanced,Biofertilizer + irrigation flush,20,soil_correction,"For groundnut at flowering_fruiting, apply Biofertilizer + irrigation flush (20 kg/acre) via soil_correction and re-check in 7 days.",groundnut के flowering_fruiting चरण में Biofertilizer + irrigation flush (20 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,groundnut के flowering_fruiting दौर में Biofertilizer + irrigation flush (20 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (20 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या flowering_fruiting टप्प्यात Biofertilizer + irrigation flush (20 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,clay,flowering_fruiting,low,balanced,balanced,Urea + FYM,54,split_dose_root_zone,"For groundnut at flowering_fruiting, apply Urea + FYM (54 kg/acre) via split_dose_root_zone and re-check in 7 days.",groundnut के flowering_fruiting चरण में Urea + FYM (54 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,groundnut के flowering_fruiting दौर में Urea + FYM (54 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ Urea + FYM (54 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या flowering_fruiting टप्प्यात Urea + FYM (54 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,clay,flowering_fruiting,balanced,low,balanced,DAP / SSP blend,48,basal_application,"For groundnut at flowering_fruiting, apply DAP / SSP blend (48 kg/acre) via basal_application and re-check in 7 days.",groundnut के flowering_fruiting चरण में DAP / SSP blend (48 kg/acre) basal_application से दें और 7 दिन बाद जांच करें।,groundnut के flowering_fruiting दौर में DAP / SSP blend (48 kg/acre) basal_application से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ DAP / SSP blend (48 kg/acre) basal_application ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या flowering_fruiting टप्प्यात DAP / SSP blend (48 kg/acre) basal_application ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,clay,flowering_fruiting,balanced,balanced,low,MOP (Muriate of Potash),36,side_dressing,"For groundnut at flowering_fruiting, apply MOP (Muriate of Potash) (36 kg/acre) via side_dressing and re-check in 7 days.",groundnut के flowering_fruiting चरण में MOP (Muriate of Potash) (36 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,groundnut के flowering_fruiting दौर में MOP (Muriate of Potash) (36 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (36 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या flowering_fruiting टप्प्यात MOP (Muriate of Potash) (36 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,clay,flowering_fruiting,balanced,balanced,balanced,NPK 19:19:19 balanced feed,31,foliar_plus_basal,"For groundnut at flowering_fruiting, apply NPK 19:19:19 balanced feed (31 kg/acre) via foliar_plus_basal and re-check in 7 days.",groundnut के flowering_fruiting चरण में NPK 19:19:19 balanced feed (31 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,groundnut के flowering_fruiting दौर में NPK 19:19:19 balanced feed (31 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (31 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या flowering_fruiting टप्प्यात NPK 19:19:19 balanced feed (31 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,clay,flowering_fruiting,high,balanced,balanced,Biofertilizer + irrigation flush,29,soil_correction,"For groundnut at flowering_fruiting, apply Biofertilizer + irrigation flush (29 kg/acre) via soil_correction and re-check in 7 days.",groundnut के flowering_fruiting चरण में Biofertilizer + irrigation flush (29 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,groundnut के flowering_fruiting दौर में Biofertilizer + irrigation flush (29 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (29 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या flowering_fruiting टप्प्यात Biofertilizer + irrigation flush (29 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,sandy_loam,flowering_fruiting,low,balanced,balanced,Urea + FYM,54,split_dose_root_zone,"For groundnut at flowering_fruiting, apply Urea + FYM (54 kg/acre) via split_dose_root_zone and re-check in 7 days.",groundnut के flowering_fruiting चरण में Urea + FYM (54 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,groundnut के flowering_fruiting दौर में Urea + FYM (54 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ Urea + FYM (54 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या flowering_fruiting टप्प्यात Urea + FYM (54 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,sandy_loam,flowering_fruiting,balanced,low,balanced,DAP / SSP blend,55,basal_application,"For groundnut at flowering_fruiting, apply DAP / SSP blend (55 kg/acre) via basal_application and re-check in 7 days.",groundnut के flowering_fruiting चरण में DAP / SSP blend (55 kg/acre) basal_application से दें और 7 दिन बाद जांच करें।,groundnut के flowering_fruiting दौर में DAP / SSP blend (55 kg/acre) basal_application से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ DAP / SSP blend (55 kg/acre) basal_application ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या flowering_fruiting टप्प्यात DAP / SSP blend (55 kg/acre) basal_application ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,sandy_loam,flowering_fruiting,balanced,balanced,low,MOP (Muriate of Potash),38,side_dressing,"For groundnut at flowering_fruiting, apply MOP (Muriate of Potash) (38 kg/acre) via side_dressing and re-check in 7 days.",groundnut के flowering_fruiting चरण में MOP (Muriate of Potash) (38 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,groundnut के flowering_fruiting दौर में MOP (Muriate of Potash) (38 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (38 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या flowering_fruiting टप्प्यात MOP (Muriate of Potash) (38 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,sandy_loam,flowering_fruiting,balanced,balanced,balanced,NPK 19:19:19 balanced feed,30,foliar_plus_basal,"For groundnut at flowering_fruiting, apply NPK 19:19:19 balanced feed (30 kg/acre) via foliar_plus_basal and re-check in 7 days.",groundnut के flowering_fruiting चरण में NPK 19:19:19 balanced feed (30 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,groundnut के flowering_fruiting दौर में NPK 19:19:19 balanced feed (30 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (30 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या flowering_fruiting टप्प्यात NPK 19:19:19 balanced feed (30 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,sandy_loam,flowering_fruiting,high,balanced,balanced,Biofertilizer + irrigation flush,29,soil_correction,"For groundnut at flowering_fruiting, apply Biofertilizer + irrigation flush (29 kg/acre) via soil_correction and re-check in 7 days.",groundnut के flowering_fruiting चरण में Biofertilizer + irrigation flush (29 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,groundnut के flowering_fruiting दौर में Biofertilizer + irrigation flush (29 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (29 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या flowering_fruiting टप्प्यात Biofertilizer + irrigation flush (29 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,loamy,grain_fill,low,balanced,balanced,Urea + FYM,65,split_dose_root_zone,"For groundnut at grain_fill, apply Urea + FYM (65 kg/acre) via split_dose_root_zone and re-check in 7 days.",groundnut के grain_fill चरण में Urea + FYM (65 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,groundnut के grain_fill दौर में Urea + FYM (65 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ Urea + FYM (65 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या grain_fill टप्प्यात Urea + FYM (65 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,loamy,grain_fill,balanced,low,balanced,DAP / SSP blend,55,basal_application,"For groundnut at grain_fill, apply DAP / SSP blend (55 kg/acre) via basal_application and re-check in 7 days.",groundnut के grain_fill चरण में DAP / SSP blend (55 kg/acre) basal_application से दें और 7 दिन बाद जांच करें।,groundnut के grain_fill दौर में DAP / SSP blend (55 kg/acre) basal_application से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ DAP / SSP blend (55 kg/acre) basal_application ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या grain_fill टप्प्यात DAP / SSP blend (55 kg/acre) basal_application ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,loamy,grain_fill,balanced,balanced,low,MOP (Muriate of Potash),49,side_dressing,"For groundnut at grain_fill, apply MOP (Muriate of Potash) (49 kg/acre) via side_dressing and re-check in 7 days.",groundnut के grain_fill चरण में MOP (Muriate of Potash) (49 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,groundnut के grain_fill दौर में MOP (Muriate of Potash) (49 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (49 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या grain_fill टप्प्यात MOP (Muriate of Potash) (49 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,loamy,grain_fill,balanced,balanced,balanced,NPK 19:19:19 balanced feed,40,foliar_plus_basal,"For groundnut at grain_fill, apply NPK 19:19:19 balanced feed (40 kg/acre) via foliar_plus_basal and re-check in 7 days.",groundnut के grain_fill चरण में NPK 19:19:19 balanced feed (40 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,groundnut के grain_fill दौर में NPK 19:19:19 balanced feed (40 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (40 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या grain_fill टप्प्यात NPK 19:19:19 balanced feed (40 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,loamy,grain_fill,high,balanced,balanced,Biofertilizer + irrigation flush,25,soil_correction,"For groundnut at grain_fill, apply Biofertilizer + irrigation flush (25 kg/acre) via soil_correction and re-check in 7 days.",groundnut के grain_fill चरण में Biofertilizer + irrigation flush (25 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,groundnut के grain_fill दौर में Biofertilizer + irrigation flush (25 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (25 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या grain_fill टप्प्यात Biofertilizer + irrigation flush (25 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,clay,grain_fill,low,balanced,balanced,Urea + FYM,51,split_dose_root_zone,"For groundnut at grain_fill, apply Urea + FYM (51 kg/acre) via split_dose_root_zone and re-check in 7 days.",groundnut के grain_fill चरण में Urea + FYM (51 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,groundnut के grain_fill दौर में Urea + FYM (51 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ Urea + FYM (51 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या grain_fill टप्प्यात Urea + FYM (51 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,clay,grain_fill,balanced,low,balanced,DAP / SSP blend,48,basal_application,"For groundnut at grain_fill, apply DAP / SSP blend (48 kg/acre) via basal_application and re-check in 7 days.",groundnut के grain_fill चरण में DAP / SSP blend (48 kg/acre) basal_application से दें और 7 दिन बाद जांच करें।,groundnut के grain_fill दौर में DAP / SSP blend (48 kg/acre) basal_application से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ DAP / SSP blend (48 kg/acre) basal_application ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या grain_fill टप्प्यात DAP / SSP blend (48 kg/acre) basal_application ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,clay,grain_fill,balanced,balanced,low,MOP (Muriate of Potash),50,side_dressing,"For groundnut at grain_fill, apply MOP (Muriate of Potash) (50 kg/acre) via side_dressing and re-check in 7 days.",groundnut के grain_fill चरण में MOP (Muriate of Potash) (50 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,groundnut के grain_fill दौर में MOP (Muriate of Potash) (50 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (50 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या grain_fill टप्प्यात MOP (Muriate of Potash) (50 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,clay,grain_fill,balanced,balanced,balanced,NPK 19:19:19 balanced feed,33,foliar_plus_basal,"For groundnut at grain_fill, apply NPK 19:19:19 balanced feed (33 kg/acre) via foliar_plus_basal and re-check in 7 days.",groundnut के grain_fill चरण में NPK 19:19:19 balanced feed (33 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,groundnut के grain_fill दौर में NPK 19:19:19 balanced feed (33 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (33 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या grain_fill टप्प्यात NPK 19:19:19 balanced feed (33 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,clay,grain_fill,high,balanced,balanced,Biofertilizer + irrigation flush,22,soil_correction,"For groundnut at grain_fill, apply Biofertilizer + irrigation flush (22 kg/acre) via soil_correction and re-check in 7 days.",groundnut के grain_fill चरण में Biofertilizer + irrigation flush (22 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,groundnut के grain_fill दौर में Biofertilizer + irrigation flush (22 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (22 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या grain_fill टप्प्यात Biofertilizer + irrigation flush (22 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,sandy_loam,grain_fill,low,balanced,balanced,Urea + FYM,62,split_dose_root_zone,"For groundnut at grain_fill, apply Urea + FYM (62 kg/acre) via split_dose_root_zone and re-check in 7 days.",groundnut के grain_fill चरण में Urea + FYM (62 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,groundnut के grain_fill दौर में Urea + FYM (62 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ Urea + FYM (62 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या grain_fill टप्प्यात Urea + FYM (62 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,sandy_loam,grain_fill,balanced,low,balanced,DAP / SSP blend,55,basal_application,"For groundnut at grain_fill, apply DAP / SSP blend (55 kg/acre) via basal_application and re-check in 7 days.",groundnut के grain_fill चरण में DAP / SSP blend (55 kg/acre) basal_application से दें और 7 दिन बाद जांच करें।,groundnut के grain_fill दौर में DAP / SSP blend (55 kg/acre) basal_application से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ DAP / SSP blend (55 kg/acre) basal_application ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या grain_fill टप्प्यात DAP / SSP blend (55 kg/acre) basal_application ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,sandy_loam,grain_fill,balanced,balanced,low,MOP (Muriate of Potash),37,side_dressing,"For groundnut at grain_fill, apply MOP (Muriate of Potash) (37 kg/acre) via side_dressing and re-check in 7 days.",groundnut के grain_fill चरण में MOP (Muriate of Potash) (37 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,groundnut के grain_fill दौर में MOP (Muriate of Potash) (37 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (37 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या grain_fill टप्प्यात MOP (Muriate of Potash) (37 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,sandy_loam,grain_fill,balanced,balanced,balanced,NPK 19:19:19 balanced feed,31,foliar_plus_basal,"For groundnut at grain_fill, apply NPK 19:19:19 balanced feed (31 kg/acre) via foliar_plus_basal and re-check in 7 days.",groundnut के grain_fill चरण में NPK 19:19:19 balanced feed (31 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,groundnut के grain_fill दौर में NPK 19:19:19 balanced feed (31 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (31 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या grain_fill टप्प्यात NPK 19:19:19 balanced feed (31 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
groundnut,sandy_loam,grain_fill,high,balanced,balanced,Biofertilizer + irrigation flush,24,soil_correction,"For groundnut at grain_fill, apply Biofertilizer + irrigation flush (24 kg/acre) via soil_correction and re-check in 7 days.",groundnut के grain_fill चरण में Biofertilizer + irrigation flush (24 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,groundnut के grain_fill दौर में Biofertilizer + irrigation flush (24 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,groundnut ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (24 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,groundnut च्या grain_fill टप्प्यात Biofertilizer + irrigation flush (24 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
